gioitinh,xeploai_tt,hocky,namhoc,drltl,sotchk,dtbhk_truoc,xeploai,khuvuc_encoded,namnhaphoc,chuyennganh2_encoded,hedt_encoded,khoa_encoded
1,2,1,2020,4,24,7.84,2,5,2018,4.0,2,0
1,2,2,2020,5,23,7.02,4,5,2018,4.0,2,0
1,2,1,2021,5,12,9.03,3,5,2018,4.0,2,0
1,2,2,2021,5,9,8.27,3,5,2018,4.0,2,0
0,1,2,2019,3,16,7.27,1,7,2019,9.0,0,1
0,1,1,2020,3,23,5.98,1,7,2019,9.0,0,1
0,1,2,2020,3,16,5.99,2,7,2019,9.0,0,1
0,1,1,2021,5,18,6.69,2,7,2019,9.0,0,1
0,1,2,2021,3,20,7.73,2,7,2019,9.0,0,1
0,1,1,2022,3,18,6.99,2,7,2019,9.0,0,1
1,3,2,2019,5,19,8.89,3,4,2019,4.0,2,0
1,3,1,2020,5,21,8.91,3,4,2019,4.0,2,0
1,3,2,2020,5,18,8.29,3,4,2019,4.0,2,0
1,3,1,2021,5,20,8.3,3,4,2019,4.0,2,0
1,3,2,2021,5,16,8.76,3,4,2019,4.0,2,0
1,3,1,2022,4,14,8.25,4,4,2019,4.0,2,0
1,3,2,2019,5,19,8.32,2,4,2019,8.0,2,3
1,3,1,2020,4,22,7.98,1,4,2019,8.0,2,3
1,3,2,2020,3,17,5.46,0,4,2019,8.0,2,3
1,3,1,2021,2,16,4.3,0,4,2019,8.0,2,3
1,4,2,2017,5,22,7.81,3,2,2017,4.0,2,0
1,4,1,2018,5,23,8.16,2,2,2017,4.0,2,0
1,4,2,2018,5,14,7.94,3,2,2017,4.0,2,0
1,4,1,2019,5,22,8.46,3,2,2017,4.0,2,0
1,4,2,2019,5,17,8.14,2,2,2017,4.0,2,0
1,4,1,2020,5,15,7.96,3,2,2017,4.0,2,0
1,4,2,2020,5,10,8.24,4,2,2017,4.0,2,0
0,2,2,2019,5,17,8.75,3,4,2019,5.0,2,1
0,2,1,2020,5,16,8.39,3,4,2019,5.0,2,1
0,2,2,2020,5,21,8.31,3,4,2019,5.0,2,1
0,2,1,2021,5,20,8.24,3,4,2019,5.0,2,1
0,2,2,2021,5,21,8.84,3,4,2019,5.0,2,1
0,2,1,2022,5,13,8.95,3,4,2019,5.0,2,1
1,2,2,2019,5,13,6.0,2,2,2019,5.0,3,1
1,2,1,2020,5,19,6.58,2,2,2019,5.0,3,1
1,2,2,2020,5,20,7.14,2,2,2019,5.0,3,1
1,2,1,2021,4,20,8.45,2,2,2019,5.0,3,1
1,2,2,2021,4,16,6.61,2,2,2019,5.0,3,1
1,2,1,2022,5,16,7.98,2,2,2019,5.0,3,1
1,4,2,2013,2,19,5.93,0,6,2013,3.0,2,5
1,4,2,2013,2,19,2.18,0,6,2013,3.0,2,5
1,4,1,2014,0,27,2.0,0,6,2013,3.0,2,5
1,4,1,2014,0,27,2.91,0,6,2013,3.0,2,5
0,3,2,2019,5,21,6.08,2,2,2019,7.0,2,5
0,3,1,2020,5,20,7.29,2,2,2019,7.0,2,5
0,3,2,2020,5,15,7.9,3,2,2019,7.0,2,5
0,3,1,2021,5,17,8.42,3,2,2019,7.0,2,5
0,3,2,2021,5,14,8.33,2,2,2019,7.0,2,5
0,3,1,2022,5,13,6.98,2,2,2019,7.0,2,5
1,4,1,2014,2,17,6.5,2,6,2014,4.0,2,0
1,4,2,2014,1,25,6.5,1,6,2014,4.0,2,0
1,4,1,2015,0,23,5.9,1,6,2014,4.0,2,0
1,4,2,2015,1,11,5.06,0,6,2014,4.0,2,0
1,4,1,2016,0,13,0.0,1,6,2014,4.0,2,0
1,4,2,2016,1,19,5.0,0,6,2014,4.0,2,0
1,4,1,2017,0,15,1.94,0,6,2014,4.0,2,0
1,1,2,2019,3,16,6.08,1,5,2019,8.0,0,3
1,1,1,2020,3,18,5.85,1,5,2019,8.0,0,3
1,1,2,2020,2,8,5.68,0,5,2019,8.0,0,3
1,1,1,2021,3,13,1.35,1,5,2019,8.0,0,3
1,1,2,2021,1,14,5.58,0,5,2019,8.0,0,3
1,1,2,2018,4,18,8.07,2,7,2018,1.0,2,4
1,1,1,2019,4,15,6.99,2,7,2018,1.0,2,4
1,1,2,2019,3,14,7.83,2,7,2018,1.0,2,4
1,1,1,2020,4,16,7.67,2,7,2018,1.0,2,4
1,1,2,2020,4,17,7.74,2,7,2018,1.0,2,4
1,1,1,2021,5,20,7.62,3,7,2018,1.0,2,4
1,1,2,2021,5,9,8.46,1,7,2018,1.0,2,4
1,1,1,2022,3,2,5.2,3,7,2018,1.0,2,4
1,4,2,2019,5,21,9.41,3,1,2019,4.0,2,0
1,4,1,2020,5,17,8.82,3,1,2019,4.0,2,0
1,4,2,2020,5,18,8.98,4,1,2019,4.0,2,0
1,4,1,2021,5,20,9.06,3,1,2019,4.0,2,0
1,4,2,2021,5,16,8.5,3,1,2019,4.0,2,0
1,4,1,2022,5,24,8.18,2,1,2019,4.0,2,0
1,2,2,2019,3,16,4.23,0,5,2019,8.0,0,3
1,2,1,2020,2,16,4.45,2,5,2019,8.0,0,3
1,2,2,2020,3,15,6.78,2,5,2019,8.0,0,3
1,2,1,2021,3,17,7.47,2,5,2019,8.0,0,3
1,2,2,2021,4,20,7.84,2,5,2019,8.0,0,3
1,2,1,2022,4,17,7.67,1,5,2019,8.0,0,3
1,3,2,2019,5,19,8.46,3,5,2019,2.0,2,2
1,3,1,2020,5,21,8.22,3,5,2019,2.0,2,2
1,3,2,2020,5,22,8.04,2,5,2019,2.0,2,2
1,3,1,2021,5,25,7.95,3,5,2019,2.0,2,2
1,3,2,2021,5,22,8.13,2,5,2019,2.0,2,2
1,2,2,2018,4,20,7.32,2,3,2018,7.0,2,5
1,2,1,2019,4,21,7.14,2,3,2018,7.0,2,5
1,2,2,2019,4,18,7.6,2,3,2018,7.0,2,5
1,2,1,2020,4,20,7.86,2,3,2018,7.0,2,5
1,2,2,2020,5,22,7.57,3,3,2018,7.0,2,5
1,2,1,2021,5,9,8.49,3,3,2018,7.0,2,5
1,2,2,2021,4,5,8.49,3,3,2018,7.0,2,5
1,3,2,2019,5,23,8.31,2,3,2019,7.0,2,5
1,3,1,2020,4,24,7.09,2,3,2019,7.0,2,5
1,3,2,2020,3,15,7.11,1,3,2019,7.0,2,5
1,3,1,2021,5,16,5.97,2,3,2019,7.0,2,5
1,3,2,2021,3,16,7.18,1,3,2019,7.0,2,5
1,3,1,2022,3,10,5.86,0,3,2019,7.0,2,5
1,2,2,2018,4,23,8.75,2,3,2018,2.0,1,2
1,2,1,2019,5,18,7.59,2,3,2018,2.0,1,2
1,2,2,2019,3,20,7.61,2,3,2018,2.0,1,2
1,2,1,2020,3,14,7.22,2,3,2018,2.0,1,2
1,2,2,2020,5,16,7.31,3,3,2018,2.0,1,2
1,2,1,2021,5,19,8.13,2,3,2018,2.0,1,2
1,0,2,2018,3,12,5.53,1,5,2018,5.0,3,1
1,0,1,2019,3,14,5.75,0,5,2018,5.0,3,1
0,0,2,2018,5,12,6.29,2,4,2018,5.0,3,1
0,0,1,2019,5,14,6.85,2,4,2018,5.0,3,1
0,0,2,2019,4,17,7.55,2,4,2018,5.0,3,1
0,0,1,2020,4,20,7.28,2,4,2018,5.0,3,1
0,0,2,2020,4,16,6.59,3,4,2018,5.0,3,1
0,0,1,2021,5,16,8.49,3,4,2018,5.0,3,1
0,0,2,2021,5,16,8.14,2,4,2018,5.0,3,1
0,0,1,2022,3,3,7.12,3,4,2018,5.0,3,1
1,3,2,2019,5,20,8.69,3,4,2019,4.0,2,0
1,3,1,2020,5,22,8.24,2,4,2019,4.0,2,0
1,3,2,2020,5,18,7.97,3,4,2019,4.0,2,0
1,3,1,2021,5,17,8.69,3,4,2019,4.0,2,0
1,3,2,2021,5,24,8.34,3,4,2019,4.0,2,0
1,3,1,2022,5,8,8.36,0,4,2019,4.0,2,0
1,1,2,2019,4,25,7.95,1,7,2019,0.0,0,4
1,1,1,2020,4,19,5.22,0,7,2019,0.0,0,4
1,1,2,2020,5,24,3.89,1,7,2019,0.0,0,4
1,1,1,2021,5,24,6.2,2,7,2019,0.0,0,4
1,1,2,2021,4,16,6.68,0,7,2019,0.0,0,4
1,1,1,2022,3,17,4.15,1,7,2019,0.0,0,4
1,3,2,2017,4,17,6.23,1,6,2017,5.0,2,1
1,3,1,2018,4,18,7.8,2,6,2017,5.0,2,1
1,3,2,2018,5,21,6.98,2,6,2017,5.0,2,1
1,3,1,2019,5,18,5.1,2,6,2017,5.0,2,1
1,3,2,2019,4,13,6.77,2,6,2017,5.0,2,1
1,3,1,2020,4,20,7.2,2,6,2017,5.0,2,1
1,3,2,2020,3,13,7.78,0,6,2017,5.0,2,1
1,3,1,2021,4,11,3.85,1,6,2017,5.0,2,1
1,4,2,2017,5,20,7.99,3,5,2017,7.0,2,5
1,4,1,2018,5,19,8.14,2,5,2017,7.0,2,5
1,4,2,2018,5,19,7.25,2,5,2017,7.0,2,5
1,4,1,2019,5,15,7.87,2,5,2017,7.0,2,5
1,4,2,2019,5,18,7.86,3,5,2017,7.0,2,5
1,4,1,2020,5,16,8.62,3,5,2017,7.0,2,5
1,4,2,2020,5,10,8.5,4,5,2017,7.0,2,5
1,3,2,2018,3,16,6.71,1,6,2018,6.0,2,4
1,3,1,2019,4,20,5.8,1,6,2018,6.0,2,4
1,3,2,2019,4,19,6.39,2,6,2018,6.0,2,4
1,3,1,2020,4,19,6.98,2,6,2018,6.0,2,4
1,3,2,2020,4,23,7.45,2,6,2018,6.0,2,4
1,3,1,2021,5,23,6.91,2,6,2018,6.0,2,4
1,3,2,2021,4,5,7.9,2,6,2018,6.0,2,4
1,2,2,2015,3,20,7.57,1,6,2015,2.0,2,2
1,2,1,2016,2,24,5.41,3,6,2015,2.0,2,2
1,2,2,2016,1,17,8.3,0,6,2015,2.0,2,2
0,3,2,2017,5,21,6.64,2,7,2017,5.0,2,1
0,3,1,2018,3,23,5.5,1,7,2017,5.0,2,1
0,3,2,2018,4,20,5.29,1,7,2017,5.0,2,1
0,3,1,2019,3,20,7.0,1,7,2017,5.0,2,1
0,3,2,2019,3,18,5.33,0,7,2017,5.0,2,1
0,3,1,2020,3,20,4.58,0,7,2017,5.0,2,1
1,2,2,2015,5,24,9.49,2,4,2015,2.0,1,2
1,2,1,2016,4,19,7.98,3,4,2015,2.0,1,2
1,2,2,2016,5,24,8.47,2,4,2015,2.0,1,2
1,2,1,2017,5,16,7.54,3,4,2015,2.0,1,2
1,2,2,2017,5,16,8.38,3,4,2015,2.0,1,2
1,2,1,2018,5,19,8.9,2,4,2015,2.0,1,2
1,2,2,2018,3,10,7.73,4,4,2015,2.0,1,2
1,3,2,2019,5,16,8.28,2,3,2019,8.0,2,3
1,3,1,2020,4,19,7.83,2,3,2019,8.0,2,3
1,3,2,2020,5,19,7.45,3,3,2019,8.0,2,3
1,3,1,2021,5,16,8.55,3,3,2019,8.0,2,3
1,3,2,2021,5,17,8.34,2,3,2019,8.0,2,3
1,3,1,2022,4,16,7.64,2,3,2019,8.0,2,3
1,2,2,2019,5,17,7.26,3,3,2019,10.0,2,5
1,2,1,2020,5,18,8.21,2,3,2019,10.0,2,5
1,2,2,2020,5,21,7.12,2,3,2019,10.0,2,5
1,2,1,2021,5,23,7.05,2,3,2019,10.0,2,5
1,2,2,2021,5,19,7.97,2,3,2019,10.0,2,5
1,2,1,2022,4,11,7.68,2,3,2019,10.0,2,5
1,3,2,2017,4,22,7.26,3,6,2017,2.0,2,2
1,3,1,2018,5,22,8.22,2,6,2017,2.0,2,2
1,3,2,2018,3,23,7.89,2,6,2017,2.0,2,2
1,3,1,2019,3,18,7.91,2,6,2017,2.0,2,2
1,3,2,2019,4,25,6.67,3,6,2017,2.0,2,2
1,3,1,2020,5,16,8.62,2,6,2017,2.0,2,2
1,4,1,2014,3,17,5.35,1,6,2014,6.0,2,4
1,4,2,2014,2,21,5.35,0,6,2014,6.0,2,4
1,4,2,2014,2,21,1.1,0,6,2014,6.0,2,4
1,4,1,2015,0,24,1.1,0,6,2014,6.0,2,4
1,3,2,2019,3,16,5.46,1,4,2019,4.0,2,0
1,3,1,2020,3,20,6.45,1,4,2019,4.0,2,0
1,3,2,2020,3,18,5.86,1,4,2019,4.0,2,0
1,3,1,2021,4,23,6.14,2,4,2019,4.0,2,0
1,3,2,2021,3,21,6.82,2,4,2019,4.0,2,0
1,3,1,2022,2,8,8.07,0,4,2019,4.0,2,0
1,1,2,2018,3,17,5.22,1,7,2018,4.0,0,0
1,1,1,2019,4,15,5.48,1,7,2018,4.0,0,0
1,1,2,2019,3,20,6.41,2,7,2018,4.0,0,0
1,1,1,2020,2,17,6.61,0,7,2018,4.0,0,0
1,1,2,2020,2,18,4.58,0,7,2018,4.0,0,0
1,1,1,2021,3,20,3.33,1,7,2018,4.0,0,0
1,1,2,2021,2,19,6.15,1,7,2018,4.0,0,0
1,1,1,2022,2,8,6.36,0,7,2018,4.0,0,0
1,0,2,2018,5,18,7.13,1,2,2018,10.0,0,5
1,0,1,2019,5,19,6.46,2,2,2018,10.0,0,5
1,0,2,2019,3,17,7.14,2,2,2018,10.0,0,5
1,0,1,2020,4,15,6.83,2,2,2018,10.0,0,5
1,0,2,2020,4,19,7.12,3,2,2018,10.0,0,5
1,0,1,2021,5,11,8.23,2,2,2018,10.0,0,5
1,0,2,2021,2,15,7.64,2,2,2018,10.0,0,5
1,2,2,2016,4,21,8.08,3,3,2016,2.0,2,2
1,2,1,2017,5,22,8.19,3,3,2016,2.0,2,2
1,2,2,2017,4,21,8.11,2,3,2016,2.0,2,2
1,2,1,2018,3,18,7.99,3,3,2016,2.0,2,2
1,2,2,2018,5,21,8.17,2,3,2016,2.0,2,2
1,2,1,2019,5,23,7.26,3,3,2016,2.0,2,2
1,2,2,2019,5,10,8.94,3,3,2016,2.0,2,2
0,3,2,2017,3,21,6.68,2,3,2017,4.0,0,0
0,3,1,2018,5,15,7.01,2,3,2017,4.0,0,0
0,3,2,2018,5,22,6.58,2,3,2017,4.0,0,0
0,3,1,2019,3,19,7.88,1,3,2017,4.0,0,0
0,3,2,2019,4,21,6.31,2,3,2017,4.0,0,0
1,2,2,2017,4,21,5.61,1,2,2017,4.0,0,0
1,2,1,2018,4,22,5.2,1,2,2017,4.0,0,0
1,2,2,2018,4,23,5.4,1,2,2017,4.0,0,0
1,2,1,2019,3,20,6.47,1,2,2017,4.0,0,0
1,2,2,2019,4,24,5.41,2,2,2017,4.0,0,0
1,2,1,2020,4,15,6.78,2,2,2017,4.0,0,0
1,2,2,2020,4,10,7.96,2,2,2017,4.0,0,0
1,2,1,2021,3,10,7.46,2,2,2017,4.0,0,0
0,4,1,2014,3,17,8.32,3,6,2014,4.0,2,0
0,4,2,2014,4,19,8.32,3,6,2014,4.0,2,0
0,4,1,2015,4,24,8.7,3,6,2014,4.0,2,0
0,4,2,2015,3,17,8.41,3,6,2014,4.0,2,0
0,4,1,2016,2,16,8.61,3,6,2014,4.0,2,0
0,4,2,2016,3,19,8.32,2,6,2014,4.0,2,0
0,4,1,2017,4,18,7.82,3,6,2014,4.0,2,0
0,4,2,2017,3,15,8.86,3,6,2014,4.0,2,0
0,4,1,2018,2,14,8.0,3,6,2014,4.0,2,0
1,3,2,2017,4,20,7.16,2,7,2017,7.0,2,5
1,3,1,2018,3,20,7.04,2,7,2017,7.0,2,5
1,3,2,2018,4,21,6.75,2,7,2017,7.0,2,5
1,3,1,2019,4,16,6.84,2,7,2017,7.0,2,5
1,3,2,2019,4,15,7.03,2,7,2017,7.0,2,5
1,3,1,2020,3,11,7.1,2,7,2017,7.0,2,5
1,3,2,2020,4,12,6.92,2,7,2017,7.0,2,5
1,3,2,2017,2,12,3.15,0,2,2017,3.0,2,5
1,3,2,2019,5,17,8.63,2,4,2019,0.0,0,4
1,3,1,2020,5,23,7.37,2,4,2019,0.0,0,4
1,3,2,2020,4,16,7.29,2,4,2019,0.0,0,4
1,3,1,2021,4,18,7.59,3,4,2019,0.0,0,4
1,3,2,2021,5,12,8.52,2,4,2019,0.0,0,4
1,3,1,2022,5,12,7.97,3,4,2019,0.0,0,4
1,0,2,2018,3,19,7.05,1,6,2018,10.0,0,5
1,0,1,2019,5,20,6.26,2,6,2018,10.0,0,5
1,0,2,2019,4,20,7.55,2,6,2018,10.0,0,5
1,0,1,2020,4,22,7.01,2,6,2018,10.0,0,5
1,0,2,2020,4,18,6.58,2,6,2018,10.0,0,5
1,0,1,2021,5,15,7.8,3,6,2018,10.0,0,5
1,0,2,2021,4,6,8.68,3,6,2018,10.0,0,5
1,2,2,2015,2,18,7.64,1,6,2015,6.0,2,4
1,0,2,2018,3,16,4.07,0,3,2018,0.0,0,4
1,0,1,2019,3,13,0.83,0,3,2018,0.0,0,4
1,0,2,2019,3,10,4.1,0,3,2018,0.0,0,4
1,0,1,2020,2,16,1.3,0,3,2018,0.0,0,4
1,2,2,2019,5,18,6.14,2,1,2019,9.0,0,1
1,2,1,2020,3,18,6.74,0,1,2019,9.0,0,1
1,2,2,2020,4,7,4.69,2,1,2019,9.0,0,1
1,2,1,2021,5,20,7.66,3,1,2019,9.0,0,1
1,2,2,2021,5,16,8.09,3,1,2019,9.0,0,1
1,2,1,2022,5,12,8.23,2,1,2019,9.0,0,1
1,2,2,2017,4,18,6.23,2,3,2017,8.0,0,3
1,2,1,2018,4,19,6.69,1,3,2017,8.0,0,3
1,2,2,2018,4,24,6.35,2,3,2017,8.0,0,3
1,2,1,2019,4,17,6.56,1,3,2017,8.0,0,3
1,2,2,2019,5,18,6.13,1,3,2017,8.0,0,3
1,2,1,2020,3,23,5.73,2,3,2017,8.0,0,3
1,2,2,2020,3,20,7.35,2,3,2017,8.0,0,3
1,2,2,2018,3,22,7.79,2,3,2018,7.0,2,5
1,2,1,2019,3,15,6.63,1,3,2018,7.0,2,5
1,2,2,2019,4,15,5.42,2,3,2018,7.0,2,5
1,2,1,2020,4,16,7.77,2,3,2018,7.0,2,5
1,2,2,2020,4,19,7.44,2,3,2018,7.0,2,5
1,2,1,2021,3,22,7.79,2,3,2018,7.0,2,5
1,2,2,2021,3,10,7.26,2,3,2018,7.0,2,5
1,2,2,2016,4,21,9.4,3,7,2016,2.0,2,2
1,2,1,2017,3,24,8.29,3,7,2016,2.0,2,2
1,2,2,2017,4,20,8.01,3,7,2016,2.0,2,2
1,2,1,2018,5,20,8.77,3,7,2016,2.0,2,2
1,2,2,2018,4,16,8.32,3,7,2016,2.0,2,2
1,2,1,2019,5,15,8.78,3,7,2016,2.0,2,2
1,2,2,2019,5,10,8.91,4,7,2016,2.0,2,2
1,1,2,2019,3,17,6.1,0,6,2019,10.0,0,5
1,1,1,2020,3,21,4.39,1,6,2019,10.0,0,5
1,1,2,2020,4,7,5.52,2,6,2019,10.0,0,5
1,1,1,2021,3,19,6.67,2,6,2019,10.0,0,5
1,1,2,2021,3,21,7.22,1,6,2019,10.0,0,5
1,1,1,2022,3,21,5.22,1,6,2019,10.0,0,5
1,3,2,2019,4,17,7.34,2,6,2019,10.0,2,5
1,3,1,2020,4,21,7.05,2,6,2019,10.0,2,5
1,3,2,2020,3,20,7.39,2,6,2019,10.0,2,5
1,3,1,2021,5,22,7.41,2,6,2019,10.0,2,5
1,3,2,2021,3,18,6.68,2,6,2019,10.0,2,5
1,3,1,2022,4,14,6.66,2,6,2019,10.0,2,5
1,4,1,2014,3,17,1.79,0,4,2014,2.0,2,2
1,2,2,2018,5,18,8.7,2,5,2018,8.0,2,3
1,2,1,2019,4,16,7.66,2,5,2018,8.0,2,3
1,2,2,2019,4,19,7.86,3,5,2018,8.0,2,3
1,2,1,2020,5,19,8.82,2,5,2018,8.0,2,3
1,2,2,2020,4,19,7.16,3,5,2018,8.0,2,3
1,2,1,2021,5,10,8.28,2,5,2018,8.0,2,3
1,2,2,2021,3,2,6.76,4,5,2018,8.0,2,3
1,2,1,2022,4,10,9.3,4,5,2018,8.0,2,3
1,2,2,2018,5,19,8.41,3,5,2018,8.0,2,3
1,2,1,2019,5,16,8.38,3,5,2018,8.0,2,3
1,2,2,2019,5,19,8.41,3,5,2018,8.0,2,3
1,2,1,2020,5,23,8.61,3,5,2018,8.0,2,3
1,2,2,2020,5,17,8.14,3,5,2018,8.0,2,3
1,2,1,2021,5,6,8.8,3,5,2018,8.0,2,3
1,2,2,2021,5,12,8.33,3,5,2018,8.0,2,3
1,3,2,2015,4,21,8.29,2,5,2015,4.0,2,0
1,3,1,2016,2,21,7.4,3,5,2015,4.0,2,0
1,3,2,2016,4,20,8.5,3,5,2015,4.0,2,0
1,3,1,2017,4,14,8.21,2,5,2015,4.0,2,0
1,3,2,2017,3,19,6.83,2,5,2015,4.0,2,0
1,3,1,2018,3,20,7.38,2,5,2015,4.0,2,0
1,3,2,2018,4,14,7.33,2,5,2015,4.0,2,0
1,3,1,2019,3,14,6.5,3,5,2015,4.0,2,0
1,3,2,2017,5,21,5.44,2,7,2017,2.0,0,2
1,3,1,2018,4,22,6.0,2,7,2017,2.0,0,2
1,3,2,2018,4,24,6.8,3,7,2017,2.0,0,2
1,3,1,2019,5,23,8.0,2,7,2017,2.0,0,2
1,3,2,2019,5,21,6.99,2,7,2017,2.0,0,2
1,3,1,2020,3,12,7.17,0,7,2017,2.0,0,2
1,3,2,2020,4,10,1.08,3,7,2017,2.0,0,2
1,3,2,2013,4,21,4.98,0,5,2013,6.0,2,5
1,3,2,2013,4,21,4.17,0,5,2013,6.0,2,5
1,3,1,2014,3,30,5.3,0,5,2013,6.0,2,5
1,3,1,2014,3,30,1.33,0,5,2013,6.0,2,5
1,2,2,2018,5,20,7.57,2,6,2018,8.0,2,3
1,2,1,2019,5,22,7.96,2,6,2018,8.0,2,3
1,2,2,2019,5,22,7.57,3,6,2018,8.0,2,3
1,2,1,2020,5,23,8.14,2,6,2018,8.0,2,3
1,2,2,2020,5,17,7.94,3,6,2018,8.0,2,3
1,2,1,2021,5,6,8.79,4,6,2018,8.0,2,3
1,2,2,2021,5,12,9.37,4,6,2018,8.0,2,3
0,1,2,2018,5,19,8.56,3,5,2018,5.0,2,1
0,1,1,2019,5,19,8.67,3,5,2018,5.0,2,1
0,1,2,2019,5,20,8.78,3,5,2018,5.0,2,1
0,1,1,2020,5,19,8.94,3,5,2018,5.0,2,1
0,1,2,2020,5,17,8.37,3,5,2018,5.0,2,1
0,1,1,2021,5,17,8.32,3,5,2018,5.0,2,1
0,1,2,2021,5,13,8.4,3,5,2018,5.0,2,1
1,2,2,2018,3,21,7.77,2,4,2018,2.0,2,2
1,2,1,2019,3,23,7.82,2,4,2018,2.0,2,2
1,2,2,2019,3,25,7.46,2,4,2018,2.0,2,2
1,2,1,2020,3,19,7.21,2,4,2018,2.0,2,2
1,2,2,2020,4,18,7.67,2,4,2018,2.0,2,2
1,2,1,2021,4,11,6.93,2,4,2018,2.0,2,2
1,2,2,2019,3,18,7.97,3,6,2019,8.0,0,3
1,2,1,2020,4,18,8.3,2,6,2019,8.0,0,3
1,2,2,2020,4,20,7.31,3,6,2019,8.0,0,3
1,2,1,2021,5,16,8.27,3,6,2019,8.0,0,3
1,2,2,2021,5,18,8.41,2,6,2019,8.0,0,3
1,2,1,2022,3,11,7.89,2,6,2019,8.0,0,3
1,1,2,2019,5,21,8.61,2,1,2019,0.0,0,4
1,1,1,2020,3,23,7.52,3,1,2019,0.0,0,4
1,1,2,2020,4,13,8.0,3,1,2019,0.0,0,4
1,1,1,2021,5,16,8.14,2,1,2019,0.0,0,4
1,1,2,2021,4,14,7.68,2,1,2019,0.0,0,4
1,1,1,2022,3,15,7.84,2,1,2019,0.0,0,4
0,3,2,2019,5,18,8.77,4,5,2019,2.0,1,2
0,3,1,2020,5,20,9.02,3,5,2019,2.0,1,2
0,3,2,2020,5,26,8.21,4,5,2019,2.0,1,2
0,3,1,2021,5,22,9.05,3,5,2019,2.0,1,2
0,3,2,2021,5,17,8.94,3,5,2019,2.0,1,2
0,3,1,2022,5,12,8.33,4,5,2019,2.0,1,2
1,4,1,2014,4,17,5.41,1,7,2014,3.0,2,5
1,4,2,2014,3,19,5.41,1,7,2014,3.0,2,5
1,4,1,2015,4,23,5.27,1,7,2014,3.0,2,5
1,4,2,2015,5,24,6.15,1,7,2014,3.0,2,5
1,4,1,2016,4,20,5.35,2,7,2014,3.0,2,5
1,4,2,2016,1,17,6.64,0,7,2014,3.0,2,5
1,3,2,2017,3,15,5.08,0,3,2017,4.0,0,0
1,3,1,2018,3,16,4.89,1,3,2017,4.0,0,0
1,3,2,2018,3,16,6.1,1,3,2017,4.0,0,0
1,3,1,2019,3,16,5.84,0,3,2017,4.0,0,0
1,3,2,2019,4,17,4.56,1,3,2017,4.0,0,0
1,3,1,2020,3,17,6.29,1,3,2017,4.0,0,0
1,3,2,2020,3,19,6.46,2,3,2017,4.0,0,0
1,3,1,2021,2,13,6.78,0,3,2017,4.0,0,0
1,3,2,2021,2,12,2.94,0,3,2017,4.0,0,0
1,3,1,2022,3,11,4.23,1,3,2017,4.0,0,0
1,0,2,2018,3,19,5.7,1,6,2018,5.0,0,1
1,0,1,2019,3,17,5.56,1,6,2018,5.0,0,1
1,0,2,2019,4,20,5.94,2,6,2018,5.0,0,1
1,0,1,2020,4,18,6.9,2,6,2018,5.0,0,1
1,0,2,2020,4,17,6.68,2,6,2018,5.0,0,1
1,0,1,2021,4,20,7.98,2,6,2018,5.0,0,1
1,0,2,2021,3,20,7.85,2,6,2018,5.0,0,1
1,0,1,2022,3,2,7.26,3,6,2018,5.0,0,1
1,2,2,2019,4,23,5.98,2,3,2019,7.0,0,5
1,2,1,2020,4,16,0.0,1,3,2019,7.0,0,5
1,2,2,2020,5,15,5.94,2,3,2019,7.0,0,5
1,2,1,2021,5,23,7.38,2,3,2019,7.0,0,5
1,2,2,2021,5,22,7.04,2,3,2019,7.0,0,5
1,2,1,2022,5,21,8.0,2,3,2019,7.0,0,5
1,1,2,2017,3,22,7.67,2,7,2017,7.0,0,5
1,1,1,2018,3,24,7.52,2,7,2017,7.0,0,5
1,1,2,2018,3,24,7.71,2,7,2017,7.0,0,5
1,1,1,2019,2,15,7.38,2,7,2017,7.0,0,5
1,1,2,2019,2,19,7.03,2,7,2017,7.0,0,5
1,1,1,2020,3,9,6.51,2,7,2017,7.0,0,5
1,1,2,2020,4,10,7.87,3,7,2017,7.0,0,5
0,1,2,2018,5,22,7.86,2,7,2018,10.0,2,5
0,1,1,2019,5,23,6.65,2,7,2018,10.0,2,5
0,1,2,2019,4,19,7.11,2,7,2018,10.0,2,5
0,1,1,2020,5,17,7.34,2,7,2018,10.0,2,5
0,1,2,2020,5,16,7.15,3,7,2018,10.0,2,5
0,1,1,2021,5,20,8.54,3,7,2018,10.0,2,5
0,1,2,2021,5,9,8.27,0,7,2018,10.0,2,5
1,3,2,2017,4,17,5.25,0,7,2017,8.0,2,3
1,3,1,2018,5,18,3.53,1,7,2017,8.0,2,3
1,3,2,2018,3,17,6.02,0,7,2017,8.0,2,3
1,3,1,2019,3,16,3.85,0,7,2017,8.0,2,3
1,3,2,2019,3,15,4.86,0,7,2017,8.0,2,3
1,1,2,2019,3,19,6.28,0,3,2019,5.0,0,1
1,1,1,2020,4,16,0.0,0,3,2019,5.0,0,1
1,1,2,2020,4,23,4.73,1,3,2019,5.0,0,1
1,1,1,2021,4,17,5.84,2,3,2019,5.0,0,1
1,1,2,2021,3,16,7.53,1,3,2019,5.0,0,1
1,1,1,2022,3,22,5.44,1,3,2019,5.0,0,1
1,3,2,2019,5,23,8.18,3,4,2019,6.0,2,4
1,3,1,2020,5,22,8.6,3,4,2019,6.0,2,4
1,3,2,2020,5,17,8.1,3,4,2019,6.0,2,4
1,3,1,2021,5,19,8.65,3,4,2019,6.0,2,4
